Open,High,Low,Close
5.49219,5.54688,5.45313,5.53535
5.52734,5.62305,5.49805,5.58105
5.66406,5.76953,5.625,5.72148
5.72266,5.77734,5.69922,5.72656
5.71484,5.72266,5.625,5.64648
5.64453,5.68594,5.64453,5.67598
5.66406,5.67188,5.58594,5.66543
5.66602,5.66602,5.60586,5.62246
5.625,5.63281,5.59375,5.61738
5.64063,5.70996,5.62109,5.65645
5.63281,5.66406,5.63281,5.65625
5.66406,5.66406,5.62109,5.63125
5.625,5.625,5.38281,5.45508
5.44531,5.66348,5.39063,5.56445
5.55078,5.64453,5.55078,5.61094
5.65977,5.82031,5.6291,5.73125
5.60938,5.65195,5.54727,5.62539
5.6248,5.65039,5.61328,5.63984
5.66406,5.80078,5.66406,5.7832
5.73438,5.85938,5.73438,5.84941
5.85918,6.10156,5.85918,6.01836
5.98438,6.04297,5.97656,6.02344
6.05469,6.09375,5.99805,6.00859
5.96875,6.09375,5.86934,6.06758
6.08594,6.49199,6.07422,6.43184
6.4082,6.88223,6.4082,6.88223
7.07402,7.22656,6.75781,6.82461
6.82793,7.01172,6.75781,6.81758
6.68359,6.77734,6.67969,6.72832
6.48438,6.67969,6.26953,6.33027
6.60156,6.77344,6.60156,6.77344
7.22656,7.24766,7.22656,7.24766
7.61719,7.61719,7.07031,7.40664
7.48047,7.48047,7.26758,7.32266
7.24609,7.26563,7.10938,7.21504
7.07422,7.18359,6.83594,6.93594
7.03125,7.34375,7.03125,7.10742
7.13281,7.28125,7.10938,7.23633
7.17383,7.17578,7.07266,7.09766
7.08984,7.26563,7.08984,7.25176
7.32422,7.71484,7.32422,7.55684
7.59766,7.61328,7.41016,7.5043
7.49219,7.77344,7.40234,7.69648
7.76563,8.00781,7.65625,7.82715
8.16406,8.3752,7.89063,8.3752
8.55078,8.57422,7.8125,8.23887
7.81641,8.78906,7.81641,8.75078
8.78906,9.0625,8.69141,8.8873
8.59375,9.50898,8.59375,9.43398
9.52734,9.87793,9.45313,9.75684
9.83984,9.83984,9.27734,9.35938
9.47266,9.84375,9.22266,9.33477
9.29023,9.50781,9.15645,9.42188
9.1875,9.1875,8.7625,8.7625
8.14922,8.98047,8.14922,8.14922
8.10547,8.37891,8.06641,8.20781
8.15273,8.26172,8.05078,8.11914
7.99219,8.12109,7.79297,7.87637
7.67656,7.88672,7.67656,7.81855
7.93359,7.93359,7.71484,7.77305
7.89063,7.89063,7.75391,7.77734
7.84648,8.32188,7.8125,8.04258
8.47656,8.60566,8.4418,8.60566
9.20313,9.2082,9.08203,9.17617
9.31094,9.31641,8.78906,8.95508
9.23828,9.25781,8.82813,8.90566
9.0625,9.0625,8.79297,8.87695
8.82813,8.82813,8.51563,8.63008
8.59375,9.05469,8.59375,8.88184
8.84785,8.98438,8.55469,8.66953
8.49609,8.75,8.42188,8.7127
8.20313,8.59375,8.10352,8.5627
8.45703,9.16211,8.45703,9.11953
9.27734,9.39453,8.82813,8.98496
8.44531,9.5625,8.44531,9.43086
9.49219,9.57031,9.28906,9.49063
9.53125,9.53125,9.42188,9.50156
