Open,High,Low,Close
15.09,15.13,14.41,14.495
14.525,14.85,14.5,14.66
14.9,14.9,14.4,14.45
14.575,14.7,14.345,14.39
14.35,15.7,14.35,15.585
15.6,16.33,15.6,15.735
15.8,15.99,15.47,15.7
15.745,15.87,15.455,15.57
15.665,16.344999,15.665,16.23
16.440001,16.74,16.25,16.540001
16.559999,17.1,16.375,16.49
16.690001,16.725,16.26,16.309999
16.25,16.629999,16.25,16.35
16.530001,16.549999,15.7,15.98
16.17,16.74,16.01,16.084999
16.225,16.465,15.8,15.89
15.92,17.290001,15.92,16.93
17.200001,17.5,16.91,17.09
17.200001,17.995001,16.98,17.825001
18.049999,18.184999,16.66,17.395
17.1,17.299999,16.700001,16.85
16.115,17.5,16.115,16.84
16.85,17.049999,16.469999,16.545
16.635,16.895,16.15,16.440001
16.674999,17.25,16.6,16.84
17,17.75,16.799999,17.575001
17.825001,18.5,17.799999,18.02
18.200001,18.959999,18,18.695
18.965,19.799999,18.950001,19.549999
19.6,20.280001,18.799999,19.459999
19.115,19.790001,19.115,19.57
19.700001,20.870001,19.555,20.475
21,21.219999,19.68,20.17
20.200001,21.5,20.125,21.34
21.700001,22.65,20.865,22.485001
22.495001,22.950001,22,22.620001
22.719999,23.48,22.5,23.195
23,24.9,23,24.575001
24.6,24.799999,22.83,24.035
24.200001,24.200001,23.25,23.584999
23.99,24.525,23.76,24.09
24,24.290001,23,23.35
23.5,23.889999,23.18,23.32
23.32,23.674999,22.549999,23.475
23.58,23.9,22.74,22.985001
22.9,24.049999,22.6,23.875
23.799999,24.6,23.799999,24.084999
24.190001,26,24.190001,25.790001
26,30.700001,25.950001,29.745001
29.32,32.540001,28.83,29.985001
30.309999,30.889999,29.5,30.295
30.5,30.9,28.424999,29.629999
29.700001,31.889999,29.5,30.700001
30.799999,31.4,30.125,30.475
30.6,31,29.200001,29.540001
29.799999,30.790001,29.6,29.865
30.200001,32.990002,29.35,31.059999
30.99,35.5,30.16,33.669998
34,36.48,33.150002,34.494999
34.799999,35.740002,33.525002,34.154999
34.200001,35.064999,32.665001,33.744999
34.43,34.68,33.43,34.150002
34.200001,34.639999,32.77,33.165001
33,34.395,32.505001,33.240002
33.764999,33.799999,31.16,31.450001
31.5,33.764999,31.200001,33.299999
33.810001,35.599998,33.810001,34.91
40,40,34.299999,35.744999
36.400002,39.099998,35.799999,38.494999
39.5,41.66,38.650002,39.584999
39.599998,40.439999,39.099998,39.619999
39.209999,39.700001,38.115002,38.599998
38.764999,38.764999,36.529999,37.040001
37.48,38.869999,37.16,38.389999
38.400002,39.27,37.599998,38.544998
38.514999,40.459999,37.5,38.055
38.099998,39.169998,37.700001,38.279999
38.764999,39.459999,38.014999,38.32
38.450001,39.790001,38.299999,39.25
39.200001,39.764999,38.310001,38.485001
38.865002,38.965,37.41,37.805
38.365002,38.485001,37.125,37.384998
37.299999,38.965,36.57,38.560001
39.27,39.285,37.825001,38.16
38.5,38.77,37.115002,37.424999
37.77,39.474998,37.400002,38.799999
39.474998,41.5,39.474998,40.805
41.849998,46.299999,41.305,45.560001
45.400002,46,40.509998,41.605
41.445,44.599998,41.439999,44.029999
44.299999,44.990002,43.150002,43.639999
44.064999,44.799999,43,43.775002
44.264999,48.154999,43.25,46.5
46.799999,48.77,45.5,47.759998
47.700001,49.16,46.529999,48.805
49.299999,49.299999,46.404999,46.950001
47.099998,50.599998,47,50.115002
47.099998,54.285,47.099998,53.375
53.5,56.584999,53.009998,55.810001
56.099998,59,55.009998,57.77
57.790001,57.790001,53.5,53.974998
54.099998,56.584999,54,54.855
59.900002,59.900002,53.009998,53.705002
57,57,49.66,50.185001
49.799999,52.400002,46.099998,51.584999
53.5,56.16,51.5,51.994999
51.5,52.365002,48.209999,48.634998
49.330002,50.200001,45.945,47.380001
48.200001,48.880001,45.855,46.650002
46.099998,47.689999,45.5,47.25
45.700001,45.700001,38.525002,44.07
42.599998,47.880001,42,47.07
21.6,24.4,21.5,24.014999
24.950001,24.950001,23.049999,23.190001
23.5,24.495001,23.25,24.058001
24.1,26.25,23.5,25.315001
26.5,26.5,24.799999,24.99
26.25,26.25,24.85,26.084999
29.5,29.5,25.573,25.968
29.4,29.4,24.5,26.648001
29,29,27,28.6
29,29.003,27.51,27.757999
27.25,29.253,27,28.225
30,30,27.17,28.313
29.950001,29.950001,27,27.065001
28.745001,28.745001,27.299999,27.655001
30.5,30.5,27.15,27.388
30.5,30.5,27.327999,27.565001
28.75,28.75,26.5,26.993
28.5,28.5,26.503,26.993
28.5,28.5,25.700001,26.01
28,28,24,26.438
26.049999,26.049999,25.075001,25.365
25.5,25.549999,24.85,25.299999
25.4,25.4,24.25,25.238001
25.25,26.35,25.1,25.73
24.35,26.5,24.35,26.295
26.35,27.5,25.875,26.945
27.5,29,27.003,28.438
29,30.75,28.75,30.334999
30,30.9,29.5,29.93
30,30.049999,28.799999,29.587999
29.25,29.75,28.6,29.528
29.75,30.15,28.75,29.513
30.253,31.200001,29.700001,30.565001
31.15,31.25,29.9,30.245001
30,30.225,29,29.673
29.6,29.950001,29.1,29.723
29.950001,31.245001,29.763,30.775
30.75,32.25,30.75,31.753
32.25,32.5,30.5,30.643
30.450001,31.198,29.950001,30.903
31,31.700001,30.6,31.555
31.549999,32.474998,31.5,32.257999
32,34.5,31.950001,33.748001
33.5,34.75,33.5,34.323002
34.900002,36.603001,34.25,36.362999
36.25,36.25,35.049999,35.669998
35.75,36.5,35.063,35.77
36.200001,36.25,34.507999,36.099998
36.5,38.299999,36.25,37.945
40.700001,40.700001,36.799999,37.193001
37.5,38.799999,37.5,38.623001
38.900002,38.900002,37.255001,38.287998
38,38.25,36.502998,37.228001
37.25,38.5,36.549999,36.884998
37.5,37.5,36.349998,36.435001
36.400002,36.950001,35.25,36.09
35.502998,36.400002,35.25,35.787998
36,36.25,35.25,35.998001
35.25,37.5,35.25,36.794998
36.549999,37,36.002998,36.805
36.25,36.75,35.5,35.888
35.849998,37.5,35.103001,36.452999
37.25,37.494999,35.5,36.275002
36.5,37.5,36.200001,37.330002
36.375,37,36,36.404999
37.395,37.395,34.849998,35.132999
35.150002,36.470001,35,35.813
36.25,36.25,35.5,35.755001
35.755001,36.147999,35.125,35.59
35.5,36.25,34.404999,35.118
35.252998,35.498001,32,33.580002
34.5,36,33.049999,34.970001
35.049999,36.599998,34,34.595001
34.673,35,33.349998,34.673
34,34.700001,33.5,34.188
34.75,35.57,33.555,34.408001
34.299999,35.75,34.103001,34.509998
34.049999,35,33.950001,34.5
34.5,35.25,34.263,35.005001
35.450001,35.75,34.5,34.945
35,35,31,31.733
32.5,32.950001,29.299999,30.802999
31.25,32.400002,30.15,31.395
32.5,33.950001,31.75,32.970001
32.25,33.049999,31.75,31.923
31.799999,32.900002,31.403,32.220001
32,32,30,30.514999
30,30,26,28.318001
27,29.799999,25,29.195
28.6,29.75,28.6,29.003
29,31.75,27.775,30.458
30.049999,30.75,30.049999,30.542999
31.049999,31.049999,30.25,30.5
29.5,30.700001,29.5,30.493
31.9,32.5,29.85,31.325001
33.450001,34.474998,31.25,33.818001
34.5,35.900002,33,33.188
34.5,35,32.5,34.287998
34.25,35,33.553001,33.759998
33.599998,33.755001,32.5,32.728001
32.099998,33.25,32.099998,32.723
34,34,31.75,31.889999
31.950001,34,31.924999,33.764999
33.75,34.75,32,32.723
33.450001,35,33.25,33.465
33.75,33.775002,32.900002,33.748001
34.5,34.5,32.950001,33.708
34.395,34.395,33.049999,33.568001
33.599998,33.75,33.25,33.612999
33.5,34.599998,33.400002,33.923
34,35.5,34,34.973
34,34.549999,33.75,34.474998
33.75,34.150002,33.75,33.865002
33.700001,33.900002,33.275002,33.465
33.400002,34.549999,31.799999,34.438
33.400002,34,32.799999,33.638
32.75,33.75,32.307999,32.882999
33.450001,33.450001,32.525002,32.813
33,33,32,32.044998
32.002998,32.75,31.5,32.66
35.950001,35.950001,32.849998,33.595001
33.25,33.5,31.75,33.033001
33,33.34,32.349998,32.884998
69,69,65.699997,66.010002
66.800003,67,63.5,64.830002
64,66.300003,63.599998,64.855003
67,67,65,65.205002
66,66,64.709999,64.995003
65,65.900002,63.5,64.190002
64.900002,68.5,64.199997,64.605003
65.949997,67.5,65.43,65.705002
69.900002,70,65,65.459999
65.510002,67.5,65.510002,65.735001
66.599998,68.5,65.900002,68.025002
68.699997,74,68.699997,71.355003
71.355003,73.489998,71.355003,72
72.400002,74,71.150002,72.864998
73.589996,78.839996,71.305,74.214996
75,75.949997,72.504997,72.949997
72.099998,75.400002,72.099998,74.775002
74.5,79.900002,73.800003,78.610001
78.699997,87.400002,78.699997,85.864998
85,90,81,82.385002
82.745003,86.480003,78.099998,81.449997
82.5,84.900002,81.004997,82.43
82.5,82.5,79.199997,80.695
81,84,80,80.714996
81,82.5,77.5,81.510002
82.5,85,82.5,83.425003
84,87,83.239998,86.720001
88.5,88.974998,84.205002,84.639999
85.099998,85.540001,84.599998,85.029999
83.010002,87,83.010002,86.209999
83.010002,85.150002,82.5,83.555
83.599998,84.739998,82.025002,83.110001
78.004997,85.300003,78.004997,83.949997
84.800003,84.800003,67.5,77.150002
77.209999,78,61.84,70.459999
72.099998,74.900002,70.300003,74.129997
76.989998,81.400002,76.625,80.824997
81.199997,81.900002,78.5,79.93
78.010002,81.474998,76.599998,80.449997
81,85,81,84.330002
82.699997,82.800003,78.434998,80.275002
80.5,83.099998,79.010002,80.050003
80.5,81.489998,79.010002,79.800003
80,80.900002,74,75.029999
76,76.5,67.730003,70.019997
72,72,69.5,71.474998
71.400002,72.989998,70,70.510002
71.5,72,66,66.059998
66.5,67.599998,64.199997,65.889999
67.900002,70,66,66.629997
63.810001,67.900002,63.810001,65.785004
66.599998,68.5,66.099998,67.989998
67.900002,72.199997,67.699997,71.214996
70.800003,72.599998,70.699997,71.239998
69.5,70.300003,66.800003,68.419998
68.400002,69.300003,66,66.605003
68.900002,71.199997,67.110001,67.654999
70,72.5,63.549999,64.894997
64.989998,65.099998,62.5,63.014999
63,63.950001,60,60.814999
60.799999,61.5,59.09,60.27
61.299999,61.889999,60.5,60.805
61,65.389999,58.799999,64.605003
68.5,68.5,62.25,62.985001
63.5,65.400002,62.224998,62.785
63.099998,65.190002,63,64.790001
62.099998,66,62.099998,63.474998
64,64.699997,60.099998,63.334999
63.5,64.900002,62.799999,63.080002
63.200001,64.800003,63.099998,64.305
64.004997,64.974998,62.799999,62.950001
63.5,64.5,61.220001,61.470001
61.860001,65,61,61.674999
61.599998,62.75,60.5,61.994999
62.490002,62.790001,60.5,61.014999
61.994999,62.200001,61,61.115002
61.994999,61.994999,59.630001,60.035
60.880001,60.950001,58,59.849998
61,63,60.400002,62.700001
63.200001,63.5,60.5,60.889999
61.799999,62.400002,61.200001,62.099998
62.400002,62.689999,61.529999,61.945
62.049999,62.990002,61.799999,61.950001
61.799999,62.299999,61.099998,61.544998
61.799999,63,61.5,62.634998
63.5,64.489998,62,62.505001
62.5,62.994999,61.299999,61.505001
62.299999,62.439999,59.32,61.485001
61,63.5,60.700001,62.130001
62.490002,62.490002,61,61.16
61.400002,61.994999,61,61.049999
61.700001,61.700001,61.299999,61.540001
61.700001,62.5,61.5,62.09
62.095001,62.5,62,62.095001
62,63.990002,61.705002,63.189999
63.5,64.074997,63,63.564999
64,66.400002,63.509998,65.099998
65.599998,69.370003,64.720001,68.184998
69,69,66.364998,67.305
66.199997,68.419998,65.154999,65.949997
66.480003,67.5,66.300003,67.080002
67.199997,67.400002,55.619999,64.029999
64.5,66.5,64.400002,65.089996
65,66.300003,64.5,65.305
65.199997,66.849998,65.004997,65.605003
66,67,65.599998,66.440002
66.800003,68,65.699997,67.739998
68,68.5,67.254997,67.870003
66,68.690002,66,67.800003
68,68.400002,67.199997,67.949997
68.790001,68.790001,66.800003,67.375
67.699997,67.800003,65.599998,66.019997
66.495003,67,65,65.080002
65.5,66.639999,65.5,65.724998
69.989998,69.989998,65.5,66.745003
67.400002,69,66.610001,68.915001
69.705002,70.900002,68.800003,70.565002
73.555,73.555,64.209999,69.309998
69.599998,70.489998,69.199997,69.699997
71.400002,71.400002,70.099998,70.504997
70.864998,71.5,68.199997,69.019997
69.800003,70.5,68.629997,68.959999
69.199997,69.5,67.580002,67.910004
69.525002,69.525002,67.599998,68.550003
69.099998,69.099998,67.5,67.864998
68.699997,68.764999,67.239998,67.504997
67.900002,68.375,66.625,66.885002
67.300003,70.385002,67,69.230003
68.900002,72.5,68.900002,71.010002
71.504997,73,70.800003,71.535004
71.5,72.589996,71.199997,71.815002
71.5,73,71.5,72.815002
73,73.5,72.400002,73.029999
73,73.540001,71.800003,72.739998
72.900002,74.199997,72.150002,73.754997
74.099998,74.400002,71.5,72.080002
72.599998,73.099998,72.309998,72.589996
72.400002,73,70.805,71.099998
71.110001,72.309998,69.099998,70.029999
71.300003,72,69,69.169998
68.900002,69.099998,66.199997,67.125
67.199997,68.5,65.199997,67.144997
67.989998,67.989998,65.900002,66.245003
67.400002,67.400002,63.209999,63.790001
64.514999,66.970001,63.5,64.540001
64.400002,65.389999,64.014999,64.339996
64.794998,64.900002,63.005001,63.285
63.994999,63.994999,61.799999,62.540001
62.990002,62.990002,60.599998,60.950001
60.130001,61.540001,55.459999,60.744999
61,63.595001,59.5,61.200001
60.509998,63.099998,60.509998,62.02
62.200001,63.5,62.200001,62.605
62.700001,63.244999,62.200001,62.48
62.900002,63.200001,62.5,62.919998
63.700001,65,63,63.535
63.099998,64,60,63.07
63.799999,64,62.5,62.540001
63.185001,63.200001,62.205002,62.355
62.189999,63,62.189999,62.700001
63.195,63.200001,62.5,62.674999
62.709999,63.200001,62.599998,62.825001
62.790001,63.244999,62.5,63.16
63.099998,63.389999,62.825001,63.009998
63,64.400002,63,64.230003
64.889999,64.900002,63.200001,63.965
62.099998,64.400002,62.099998,63.009998
63.849998,64.599998,63.724998,63.91
65.419998,67.199997,62.5,63.584999
63.990002,64,63,63.240002
63.875,63.875,62.610001,63.380001
63.990002,63.990002,63.174999,63.48
62.5,63.849998,62.5,63.485001
63.75,64.199997,62,63.619999
64.400002,68,63.450001,64.919998
65,69,64.900002,67.970001
68.514999,69.5,67,67.480003
67.5,68.190002,66.949997,67.065002
67.599998,67.720001,67,67.375
67,67.389999,66.599998,66.709999
65.305,67.599998,65.305,66.684998
67.470001,68.945,66.764999,68.720001
69.199997,70.900002,69,70.385002
71.400002,72.300003,70.580002,71.885002
72,73.879997,71.949997,72.889999
74.5,74.5,71.599998,72.580002
72.5,73.300003,72.5,73.004997
74,74,72.300003,72.565002
72.559998,73.199997,72.254997,72.790001
72.900002,72.900002,71,71.730003
72,73,69.800003,70.230003
70.699997,71.375,69.010002,69.535004
70.114998,70.5,69,69.480003
69.989998,70,68.705002,69.059998
69.5,69.790001,68.510002,68.889999
69.495003,69.5,68.5,68.695
71.5,73.989998,68.449997,68.639999
69.5,69.5,65.5,67.654999
66.010002,67,62.900002,64.404999
68,68,65,65.540001
65.254997,67.5,65.254997,66.364998
66.5,67.970001,65,65.860001
68.5,68.5,63.299999,64.790001
65,65.900002,63.5,63.825001
64.889999,64.989998,61.900002,62.174999
62.950001,62.950001,57,58.41
